0.258140455863934	0.567315287097103	0
0.734317095363312	1.31959128813750	0
0.592050478464416	1.19667090632313	0
0.699169771902131	0.433616111743741	0
0.773533792359813	0.762130184959679	0
0.468328408140965	0.781452591060931	0
1.25419056860338	0.583296389961617	0
0.532580407335682	0.928467677248953	0
0.689431608773760	1.09705863463921	0
0.668531468496671	-0.0434543695578314	0
0.336210180752129	0.607079072159812	0
0.804336452591753	0.858176694271860	0
0.658182383293723	0.449263482585887	0
0.945638983485355	1.13935980130373	0
0.501763253561620	0.648980533033489	0
0.562035300778606	-0.102055371758803	0
1.14926665103210	0.240946557142783	0
0.0157297786863443	0.335376902181829	0
1.20343633692863	0.824718725936797	0
1.05457910667234	0.872524305982894	0
0.969610035800796	0.481354081250802	0
0.684981437310363	0.491204190498283	0
1.60867481311330	0.444859784615512	0
1.19691967149939	0.998095242966692	0
0.709273419218782	0.0946048571749323	0
1.16323695014794	0.235474189508195	0
0.625599610027581	1.26168233747652	0
0.925315129919855	1.26474414816656	0
0.422055761904996	0.909531133053717	0
0.578457123856585	0.631009225619807	0
0.546645082360751	0.291963380845127	0
0.698542101280928	0.577814632458518	0
1.07980539909602	0.545244137844138	0
0.710221305729720	0.704878673491408	0
0.635224887818577	0.326979281176174	0
0.699006259292870	0.319069599086938	0
0.417348726100793	0.398232673242341	0
0.573802176329297	0.616849867687233	0
1.05646455157120	0.398639428128446	0
0.840244819478495	0.434799984473271	0
1.03069401211716	0.907379560551993	0
0.259117013300525	0.381958629884020	0
0.700505917538533	0.345614894486741	0
0.830679257547038	1.26145900637855	0
0.953941519759757	0.241665033625349	0
0.785447917964346	0.695987654561885	0
0.844989702180569	0.428007245996748	0
0.914832491024003	0.669610378654265	0
0.974681138347857	0.816873625572014	0
1.31500274034952	0.590229473688293	0
0.843876102885240	1.31052178723765	0
0.952628601608855	1.02197666725261	0
0.474581296912099	1.04747754340730	0
0.769872990288476	-0.0501495697464772	0
0.822418311804672	1.18384000971752	0
0.577513463424222	1.37368853744013	0
0.467253579610160	0.554504245821089	0
0.997577402593884	0.208554527337503	0
0.783754689538280	0.523194239839974	0
0.206181464240553	0.876382034022772	0
0.914778228908182	1.05545645244136	0
0.802531167873622	0.677242285304793	0
0.555131737792938	0.873886943661120	0
0.403032755819797	0.518466547517322	0
0.199240707381151	0.840227236547941	0
0.809918109482984	0.273546936418776	0
0.225589571858138	1.08436906345019	0
0.457761069019637	0.342210698358415	0
0.824919018245652	0.584510994510010	0
0.833504124572805	0.985045185609728	0
0.248753926894910	0.813255128630447	0
0.314084203013280	1.01016188615006	0
0.277133964731085	1.26706647044271	0
0.630607634550327	1.05373695310526	0
0.727522376407446	1.04589419689843	0
0.740226784681127	0.620509250595843	0
0.268138959483059	0.780328065829904	0
0.464929852530262	0.416695216471791	0
1.09405571379215	1.01142442607769	0
0.567047462884797	1.04277501542624	0
0.593024709639090	1.01282026877517	0
0.893748601410192	0.497765385694548	0
1.21241176576115	0.890623577449385	0
1.36018586716416	0.173490021574598	0
0.556418300977191	0.954692222648396	0
0.690320058565189	0.202010951992863	0
0.910692795769250	0.292101926266639	0
0.517509933898509	0.681332295847968	0
0.777874831453639	0.460294722741339	0
0.994289654224948	0.634369191427493	0
0.634795629627606	0.539403309034318	0
